Order ID,Order Date,Region,City,Product Category,Customer Segment,Sales,Profit,Quantity,Discount
779b0b93-04e7-45b3-9162-27d2d98934f9,2024-10-31,West India,Raipur,Groceries,Individual,1427.61,5218.75,38,0.27
c1e62335-7ee2-480f-b2f4-f7331ca77191,2024-05-24,West India,Bhopal,Groceries,Individual,9428.37,9288.63,11,0.0
d595c66a-781b-4549-981e-1e18f950f99a,2023-06-25,East India,Bangalore,Apparel,Retail,48016.2,-565.49,35,0.25
f6a9b19f-2ade-4a23-b2d4-9cf2a97ec092,2024-02-03,North India,Bhubaneswar,Electronics,Corporate,20110.08,12268.27,36,0.03
6dcc54ad-7521-4bf0-bc9c-74148acdb39a,2024-07-29,East India,Delhi,Home Appliances,Corporate,7244.36,6656.41,14,0.2
63db8789-3fe8-4b59-9f7d-2b14ad40f8d8,2023-07-07,East India,Bhubaneswar,Electronics,Retail,43705.04,13047.01,6,0.28
ab1d75a8-8501-447a-9499-18b9f78c8d30,2024-02-18,Central India,Guwahati,Electronics,Retail,3072.95,,37,
2988eef3-7747-41e5-b0af-d46e992f7708,2023-04-17,North India,Ahmedabad,Groceries,Corporate,18167.17,922.96,46,0.16
81af84a5-cf3e-4152-9b7a-ace08d38a72c,2023-07-14,South India,Patna,Home Appliances,Corporate,33164.4,-355.84,43,0.2
9c90a2e1-29d4-4e45-b66a-5eb15d22b4ab,2024-04-17,North India,Chennai,Electronics,Individual,26451.88,6629.47,49,0.25
51af6e5f-caf6-416c-960a-3e1af6547abd,2023-09-29,West India,Indore,Electronics,Corporate,24069.61,2921.53,36,0.04
e9ffe26d-29a0-4cce-94d7-bd3096ae0fb6,2024-05-24,North India,Bangalore,Apparel,Corporate,25547.93,,15,
cc0e7a99-048f-4d98-8585-7a6ded368ac8,2023-07-08,North India,Mumbai,Home Appliances,Corporate,12433.56,10151.07,10,0.06
161e3128-5eec-4c92-a16b-ff0499a7071d,2023-08-15,East India,Kochi,Groceries,Retail,16572.52,16731.72,23,0.12
8712e73c-cf7c-4e28-ac21-e2e3bbdf5c31,2024-03-26,West India,Kolkata,Groceries,Corporate,19399.76,11971.92,9,0.11
c579c33c-07b9-4722-a51a-4c68152f34fa,2024-12-31,South India,Guwahati,Electronics,Individual,44717.06,16883.44,41,0.21
aae3b5f5-360a-4b4d-8942-8ac4b3d2130a,2023-09-18,West India,Delhi,Apparel,Individual,16947.33,,29,
129270c8-30de-4967-a43c-a43c2a1ce136,2023-11-23,East India,Raipur,Groceries,Individual,40990.41,12327.03,10,0.22
6b195f71-07ff-4c06-8a92-6ae118e5710a,2023-09-06,West India,Kochi,Books,Individual,16994.78,2232.07,28,0.1
2c1b43c5-a973-4571-8099-a2d5327bdf1a,2024-12-07,Central India,Kolkata,Electronics,Individual,4090.62,8379.76,26,0.05
d602f253-4a29-4352-9df4-c5e11defd20f,2023-07-22,West India,Ahmedabad,Home Appliances,Individual,48028.44,,46,
5836a56d-079e-4ea5-a9b2-bbd55109d5fa,2024-01-15,North India,Raipur,Books,Corporate,7987.63,15366.92,10,0.24
72c711fd-9167-49de-8208-d85a448cea0b,2025-01-05,West India,Indore,Books,Retail,39925.58,9877.53,34,0.02
b9a73882-ac14-4210-9f3e-3cd222225e1f,2023-06-09,East India,Raipur,Apparel,Individual,6875.94,-699.57,27,0.01
a549b814-b436-4937-915b-f31113c10f7e,2024-05-25,West India,Nagpur,Home Appliances,Retail,42117.08,11755.94,7,0.02
3efd07ac-5055-46e7-a651-098ad7eb39ad,2023-04-01,Central India,Chennai,Groceries,Corporate,40285.23,15829.83,46,0.08
22185a15-4e65-411f-abc1-0cc5a9adc6a6,2023-12-28,Central India,Chandigarh,Home Appliances,Individual,11477.57,508.05,45,0.08
00793ef3-1e4b-4feb-9011-01443044b49b,2023-11-25,North India,Raipur,Books,Corporate,34401.97,-163.77,9,0.04
eac717cc-e13e-4f3f-8dd6-a8d0a64e5f35,2023-01-28,Central India,Ahmedabad,Home Appliances,Individual,32305.27,9562.37,33,0.07
b0db2456-5ad5-4104-a306-d0877dfbadfc,2023-09-08,West India,Bangalore,Books,Corporate,47187.84,1103.69,10,0.01
704ffdc3-4627-4a10-8b4f-023574f01bba,2024-09-15,East India,Guwahati,Groceries,Corporate,9801.82,6995.08,12,0.26
5d3b031b-6210-4c6a-b9ee-4116b910d89e,2023-07-02,North India,Mumbai,Electronics,Retail,43711.74,15921.44,50,0.3
f71782ad-5833-4d4d-9afb-acfb5393d51b,2023-09-13,North India,Patna,Groceries,Retail,46766.99,10031.77,17,0.1
0a6596f9-6216-4698-9608-bc395bee9b4f,2023-11-07,North India,Lucknow,Electronics,Individual,39536.6,7246.21,17,0.2
59dea784-13fc-48ae-8be1-0fddb08cc231,2024-08-14,West India,Ahmedabad,Books,Individual,23916.47,-677.77,6,0.26
a4b0f4d0-82eb-475b-aca0-81942a9e15e4,2024-01-17,Central India,Patna,Home Appliances,Individual,33948.52,6015.36,28,0.17
4dc2c7fa-a55d-4342-9f85-81da0b219438,2023-07-17,North India,Chennai,Apparel,Individual,30964.87,8446.65,6,0.3
bece2346-f52f-415b-aa30-f3cee3767c85,2023-03-09,East India,Pune,Home Appliances,Corporate,35139.09,,49,
be815edb-b76a-48fb-8bfb-596096114f12,2023-03-21,Central India,Chennai,Electronics,Retail,12818.69,19192.35,38,0.11
b96e2165-e358-436b-b214-99d840b26984,2023-09-01,South India,Pune,Electronics,Corporate,17395.63,10888.37,40,0.19
352408b6-97b0-4bf6-8766-c385b968df82,2023-07-22,North India,Hyderabad,Electronics,Corporate,6309.11,10897.16,23,0.11
9f3f9528-f2e3-4de1-8cc9-d292835c32c9,2024-03-23,South India,Bhopal,Books,Corporate,19667.08,2062.07,23,0.05
e41172bb-6e5d-4de9-b2bb-0fd1461348cb,2023-08-08,South India,Guwahati,Books,Individual,47461.28,3689.65,9,0.09
75ecff3f-48f4-4bcc-8a78-f2925bdf658c,2023-06-22,South India,Surat,Groceries,Individual,3372.09,194.78,11,0.25
2d64cadd-8734-4fff-b878-0747b0d54b65,2024-03-07,North India,Kolkata,Groceries,Individual,10221.4,19829.47,36,0.18
49df8419-d828-4a09-a5db-c95d1d41d691,2024-10-25,North India,Jaipur,Electronics,Individual,32702.4,15262.81,11,0.18
d23c570a-3e94-4fee-b548-e3656f9a5fd2,2024-01-13,East India,Kolkata,Groceries,Individual,46231.78,7977.64,45,0.22
8da34200-8786-4cea-8db8-6ad8e8554b21,2023-07-15,East India,Kolkata,Apparel,Retail,43369.81,18871.21,42,0.3
936b8260-cd0f-4d04-81e8-4ad86254c931,2024-04-24,North India,Kolkata,Home Appliances,Corporate,49412.35,15939.19,34,0.18
d278a7dd-0ce3-474f-a7f5-0dc071bfc805,2024-04-14,Central India,Nagpur,Electronics,Corporate,33279.88,,17,
91968b29-4fb7-45cc-a8e7-92b5087dd49d,2023-09-10,North India,Delhi,Groceries,Individual,15222.28,17128.09,6,0.14
c75e70ba-34c8-4bd6-a5bd-8a7f896e79fa,2023-03-18,North India,Raipur,Home Appliances,Individual,6041.98,8411.06,22,0.23
7ca71dea-f64e-4fd4-bc58-ff32bde1b813,2023-05-08,North India,Raipur,Groceries,Individual,31562.3,6218.49,26,0.01
a1ab15af-dea3-41ea-a621-5f2a85834394,2023-03-06,East India,Chennai,Home Appliances,Retail,6766.9,1877.87,23,0.0
78583b2a-baf4-46c0-bbe0-52014f1fef50,2024-02-21,West India,Bhopal,Apparel,Corporate,7053.53,836.68,14,0.18
79d48086-5196-4a63-adb3-a268d894b0cf,2023-05-21,West India,Raipur,Groceries,Retail,9914.39,16854.75,3,0.07
0a222773-6390-41c6-a5a2-69498bebd1df,2024-05-17,South India,Jaipur,Apparel,Retail,6021.97,-31.17,34,0.04
8654d4ff-04e6-45eb-8e1b-3a4e5597cd31,2023-09-12,Central India,Bhubaneswar,Books,Individual,1965.11,,1,
c50abf37-eebd-4994-87a6-5c9182ae38c5,2024-08-24,South India,Surat,Groceries,Individual,33595.28,13046.65,1,0.11
a08af53b-1a99-4ece-a46a-e3ba2c61f5d2,2024-12-14,East India,Delhi,Books,Retail,38177.17,15409.62,10,0.2
b89bb101-2bf4-4d4a-a1f0-cbb6eb65c8d4,2024-04-23,West India,Jaipur,Apparel,Individual,30490.26,12849.73,28,0.25
9f893966-70ba-4eb6-9e8c-a3f3a7bed2ca,2024-09-01,North India,Pune,Apparel,Individual,12360.47,5314.11,6,0.18
511807b9-6e73-447c-8931-6c5212175c5b,2023-09-04,North India,Mumbai,Groceries,Corporate,31416.98,10175.38,4,0.21
5bd8a200-ac7e-427f-be3b-afeb7a59633f,2024-12-13,South India,Chennai,Books,Corporate,13381.64,9158.09,6,0.15
1f56610c-ee40-437a-88bb-43d8f4a99a65,2023-12-03,South India,Chennai,Books,Retail,16242.84,13946.24,20,0.08
3e8e8177-ee50-40ae-9dcf-ac315ad219e5,2024-11-15,West India,Bhopal,Books,Individual,36888.53,626.54,17,0.26
0357c186-8045-49e9-abf0-305363ddbf4a,2024-01-28,Central India,Ahmedabad,Groceries,Retail,7714.57,,23,
05c89609-f740-47c8-9509-5eb8862d9b69,2023-09-26,South India,Chandigarh,Electronics,Individual,23744.74,11498.82,30,0.26
2eb83369-9369-4259-8c03-ea9e61f1bc1c,2023-02-01,East India,Nagpur,Electronics,Corporate,22256.87,5051.88,27,0.22
304dd6dd-244a-4b2c-9428-403c6180f3a9,2023-02-16,East India,Lucknow,Apparel,Individual,33514.33,4763.27,37,0.01
39478b61-44e1-47b6-acab-248222a36623,2024-02-15,West India,Guwahati,Groceries,Individual,32077.64,272.04,40,0.14
0a761b9a-2520-4797-92fe-39306440777a,2024-05-12,North India,Raipur,Groceries,Corporate,37102.83,13650.31,8,0.18
6bca47d3-12dc-4fd5-8686-222a7e56ea63,2023-12-27,South India,Chennai,Home Appliances,Individual,19107.39,7091.25,1,0.25
f6276642-e142-4374-be05-32dfcbd88cb0,2024-10-23,West India,Chandigarh,Books,Corporate,41892.95,1088.68,41,0.15
82bb4c57-8374-4c6c-8640-b36b28f940ca,2024-07-02,West India,Ahmedabad,Electronics,Retail,48095.07,17533.92,24,0.0
70ccce7f-938f-4681-85d3-bbaa76e383fe,2024-08-05,South India,Ahmedabad,Electronics,Corporate,48752.38,17195.48,36,0.03
e0bb2ea4-6651-4a03-aeee-f5f8a81c85d2,2024-02-14,South India,Jaipur,Electronics,Individual,7016.59,11768.75,37,0.24
b6f98fa4-28d3-457b-ace5-3ae778083a9d,2023-07-01,South India,Hyderabad,Home Appliances,Corporate,48911.12,10352.15,37,0.16
cb71c908-e998-4b0e-a86c-085240f30552,2023-03-26,South India,Delhi,Electronics,Individual,1513.2,6162.57,17,0.21
2ea55fe2-80b5-4a8f-8b70-a018aa00ae3a,2023-05-18,West India,Chennai,Books,Retail,10239.58,9325.54,20,0.22
1c16cb96-d93e-4ad8-9586-dedacdfadf5e,2023-03-16,South India,Bhopal,Home Appliances,Individual,36300.13,3692.63,43,0.15
27881baa-a09e-4841-b4a9-1156d5b37ae6,2023-09-14,North India,Surat,Apparel,Corporate,6586.62,5729.01,41,0.14
20fe95b1-9df5-4171-9c32-ab68e0b6704d,2023-07-23,North India,Chandigarh,Electronics,Individual,47291.93,14743.84,39,0.29
040ca6f8-185c-436e-8ca8-d7715f38b402,2024-01-08,South India,Ahmedabad,Apparel,Individual,2377.45,17337.7,40,0.26
1c5e4200-1dd5-434b-9ae7-2b972e7324b6,2025-01-11,East India,Jaipur,Books,Individual,15887.85,13678.06,9,0.21
397bcb2b-f3ce-4c86-b4dd-ccd2c7d887d2,2024-03-06,Central India,Nagpur,Apparel,Retail,20511.16,9705.3,13,0.12
cfa1d0eb-03d4-4f08-90ac-450ee684d4ac,2024-06-08,West India,Lucknow,Books,Corporate,49400.05,11781.41,30,0.04
b64e2242-21c5-4710-9bc5-7d87e37793ac,2023-05-26,North India,Guwahati,Groceries,Individual,33964.81,1965.54,35,0.11
c1210d0a-abb5-4a63-9f58-8bdeb5f727f0,2024-08-09,West India,Bhopal,Apparel,Corporate,30469.3,8435.72,35,0.13
a224abf2-76f8-476c-9dd5-92764a5dc160,2024-04-12,Central India,Guwahati,Home Appliances,Individual,11296.37,10071.61,10,0.25
b54b024e-1c43-43ec-94ea-d4340bb5f419,2023-06-25,East India,Lucknow,Apparel,Individual,3395.99,6447.8,29,0.13
ca3c8071-e07a-4f07-b280-bec47bd2eccb,2023-09-03,East India,Chennai,Groceries,Retail,26952.48,,49,
7e4d5795-a081-4da6-adb5-fe5243af21a0,2025-01-11,North India,Hyderabad,Home Appliances,Retail,29289.84,,38,
69a0fb22-0572-4917-8807-56d935f3cd80,2024-12-17,South India,Indore,Apparel,Retail,10612.85,12078.4,50,0.08
507cc03f-99e0-4c3f-ad9e-06e2ca03b7d2,2023-09-06,North India,Bangalore,Groceries,Retail,8721.28,-761.59,30,0.3
da95a64b-dd37-40b0-acbe-15d7e9786e80,2024-03-22,West India,Pune,Groceries,Individual,47232.79,7753.97,33,0.02
b331dce2-5bc2-4856-b5fc-17ebe5dd9d54,2023-03-29,East India,Mumbai,Electronics,Individual,13152.69,7345.69,5,0.21
9abf2edd-3047-4e65-b0a3-5c19f5253738,2023-11-29,Central India,Bangalore,Groceries,Corporate,12604.37,-475.55,28,0.22
6c80e923-5642-4117-8c64-785c311e6651,2023-05-11,West India,Bhubaneswar,Electronics,Retail,36754.0,501.58,48,0.07
b0d82432-d452-419f-abdb-438226f970dc,2023-08-25,South India,Hyderabad,Home Appliances,Corporate,33239.85,18260.91,4,0.01
b0e44177-e5fe-44bc-91a2-79ac79f58861,2023-03-17,South India,Mumbai,Apparel,Individual,21103.17,17452.5,31,0.27
9c921802-9635-4e66-8beb-ad487b5175e7,2023-10-11,Central India,Bhubaneswar,Groceries,Retail,19676.89,,18,
0be733fe-0d06-4ab8-8bb0-8fa30c0ef8f5,2025-01-12,North India,Chennai,Groceries,Corporate,1362.83,10996.62,34,0.23
7c43b185-17f7-40f5-8e85-a53b9960f9ea,2024-02-21,North India,Delhi,Electronics,Corporate,34453.52,12172.56,12,0.16
93e915d5-479c-4b7a-ae22-ebe2b5444c9c,2023-05-15,West India,Lucknow,Books,Retail,27926.63,,35,
94e97c95-bb50-4950-a307-88a27888ba50,2023-09-20,Central India,Hyderabad,Books,Retail,38296.02,4249.47,19,0.08
3e7273c6-10ea-4c3e-bb43-ee8baa3e5e59,2023-06-20,North India,Jaipur,Home Appliances,Retail,9811.44,19154.75,23,0.18
d1489052-5e9d-45cf-b8fe-21db63d3251f,2024-09-21,South India,Surat,Electronics,Retail,42835.87,-889.55,40,0.0
504c98f8-f0ed-4dff-b11a-990b2e1c2ea2,2024-12-12,North India,Chennai,Apparel,Individual,17572.54,8637.62,5,0.25
b77be95b-18d7-4d4c-9fac-9c63a2fffdd9,2024-12-10,North India,Bangalore,Books,Retail,48847.96,5200.14,29,0.11
69882187-ad0e-4c8b-a9b8-b31027e3830c,2025-01-23,Central India,Bangalore,Apparel,Corporate,10030.54,14366.74,38,0.24
41303a23-260a-455c-9821-5b7276f2d6cd,2024-12-14,West India,Bhopal,Electronics,Retail,37562.79,13426.78,1,0.26
3ac6eb72-6a49-41fc-8425-82d2c3015531,2025-01-16,East India,Surat,Groceries,Individual,12771.46,19710.35,14,0.04
60b84d5d-2127-4d98-9125-f6815ec3a7a0,2024-12-03,West India,Kochi,Electronics,Corporate,34380.9,711.13,21,0.21
11fe07e5-3d0d-4604-a0d6-3afb5c7e4413,2024-05-20,North India,Bhubaneswar,Apparel,Individual,15108.8,1348.01,3,0.3
52630078-6e23-4081-ab89-4403511a1aa1,2023-06-24,East India,Bangalore,Groceries,Retail,10707.81,,50,
a026675f-3fca-4a8e-809a-6f42852ebc8e,2024-03-09,Central India,Indore,Books,Corporate,45246.38,6135.77,27,0.26
0c7eedb0-ff39-408b-91cc-693e28c9fdf3,2024-04-06,Central India,Indore,Electronics,Individual,25257.58,15753.58,43,0.1
bebfe0d7-a770-4943-8f45-4511b8b3824c,2024-02-28,West India,Chandigarh,Electronics,Individual,10321.24,16743.12,13,0.02
6cd2f510-ffa2-4e0d-8108-39147901deff,2024-10-22,East India,Delhi,Groceries,Retail,33219.47,13478.54,14,0.22
bef550cb-9224-4abe-8ee4-26522f1a7224,2023-04-14,North India,Raipur,Books,Individual,42150.76,13436.48,19,0.13
a8f9e714-4c1c-460a-ab4c-02de58163ab7,2024-09-18,East India,Chennai,Apparel,Corporate,34922.9,17221.22,31,0.2
76ae313d-235b-4e27-843f-19d05cccb605,2023-11-19,South India,Hyderabad,Books,Corporate,15351.18,10583.46,47,0.12
a8e9dbc8-bddb-4b11-ada9-89a3d0545cc3,2023-06-16,West India,Lucknow,Home Appliances,Corporate,46864.89,6924.5,38,0.0
b69cce9b-9d81-4057-8969-4a9ecb50ae7f,2024-02-22,West India,Bhopal,Groceries,Corporate,14231.55,15508.89,32,0.21
901a9fe3-d9c5-402f-b514-3588ddf41c5c,2025-01-26,Central India,Chandigarh,Books,Retail,20850.35,284.87,1,0.08
4d057466-be03-47f5-8573-e66c2272a066,2023-07-22,East India,Delhi,Electronics,Retail,6221.95,3665.93,37,0.19
89ee7f9f-d011-458e-a7b9-fbb8e66aa153,2024-10-18,East India,Kochi,Groceries,Corporate,31869.24,13161.6,48,0.26
9fcafc4c-6fe8-4925-a6ca-700a39a88ffc,2023-12-28,East India,Indore,Books,Retail,31470.71,2805.67,28,0.0
8656282c-3424-477c-827d-c63fc40d62cd,2024-03-19,East India,Chandigarh,Books,Retail,16009.9,12030.14,2,0.22
625aaf88-5533-4786-ac54-d674bacb8dc9,2023-02-15,North India,Hyderabad,Apparel,Retail,17913.52,16030.15,26,0.02
2d8eb1e1-f2b9-45cd-8c21-62a24644dac8,2023-05-19,South India,Guwahati,Electronics,Corporate,33143.4,-684.96,24,0.24
73090360-e316-477e-b6ca-a6ef5b146992,2024-12-05,North India,Kochi,Books,Corporate,43504.52,,39,
7a5883a2-9e3d-4f53-bce4-19155bf04fae,2023-12-22,Central India,Hyderabad,Apparel,Corporate,10039.6,2601.27,13,0.04
b2292822-b752-4bf8-b328-02bbfd152f7a,2023-09-02,South India,Chandigarh,Home Appliances,Corporate,18131.73,3687.39,23,0.06
c924a880-8ee7-4214-bb80-bcc6b14d1221,2024-10-06,West India,Guwahati,Apparel,Retail,37027.38,1489.02,1,0.23
37783bf5-ac93-4a23-958a-1ff59ab40a79,2024-08-28,North India,Bhubaneswar,Apparel,Individual,33532.89,16287.75,8,0.1
68b6e7e7-8d9f-451e-b5e7-de45e1690b95,2023-11-04,East India,Bhubaneswar,Books,Retail,812.62,10057.19,1,0.0
3a24a698-935b-4e86-85cd-78a7801c366a,2024-03-23,West India,Bhubaneswar,Books,Retail,30204.61,15232.86,22,0.13
5356c708-836c-49b1-ba20-5eae96c4fc3c,2024-01-30,West India,Indore,Books,Corporate,12024.56,18065.61,10,0.1
071153af-9d11-4076-bf00-c37757c23574,2024-01-21,South India,Hyderabad,Home Appliances,Retail,1447.13,9811.86,38,0.27
734e9ccc-f371-47e4-b80f-978c7fa4bc13,2025-01-22,East India,Nagpur,Apparel,Corporate,12876.26,13767.12,26,0.13
7ba2650e-fc69-45cc-8120-670b12bed880,2023-10-29,West India,Chennai,Home Appliances,Individual,37201.87,2805.43,40,0.29
5f9ee622-9627-4264-a22b-e5712dababa7,2024-12-19,South India,Patna,Apparel,Corporate,39584.83,16835.54,25,0.14
b5fe6556-5bb3-45f7-be90-882a83d432ea,2024-04-14,South India,Kolkata,Apparel,Individual,13831.31,4347.73,13,0.05
c8c24bee-b7a1-4db9-ba20-1abb5fc92cf1,2024-06-14,West India,Kochi,Books,Individual,6233.08,17740.71,42,0.0
38393adc-6a5c-427f-b9e1-6465de292b9b,2023-05-20,West India,Mumbai,Home Appliances,Corporate,8820.81,10137.2,2,0.3
5c07a81d-10b2-41b9-b515-38898e6c0ee2,2024-08-05,South India,Jaipur,Electronics,Retail,17121.45,16244.94,18,0.07
b89142ec-1bb9-43a1-a1ee-46ccc1322fd6,2024-11-14,West India,Guwahati,Apparel,Retail,15024.11,15677.6,43,0.2
3553ac10-52dc-49b8-8adc-5ae67740c7bf,2023-08-28,West India,Indore,Books,Retail,44584.32,5984.66,20,0.25
00272f44-5dc2-4f05-bde1-560539b51fea,2024-04-25,East India,Patna,Books,Individual,22644.29,-432.23,11,0.18
8248d730-4b85-49ce-87be-83f2678f8170,2023-11-30,South India,Pune,Apparel,Corporate,44981.68,-683.47,30,0.09
8b2912b7-ef75-45f9-be4d-48d9903b40dd,2024-04-22,South India,Hyderabad,Electronics,Retail,14004.11,11490.16,22,0.12
74001b49-b9dd-4ccc-84b7-0f8ffe1f7905,2024-10-08,North India,Jaipur,Electronics,Corporate,33863.19,-987.71,17,0.28
83074b68-f845-4398-8b2b-8613e26a8b12,2025-01-13,East India,Bhopal,Books,Individual,7818.41,7485.76,43,0.21
1f51fb3b-538f-4fad-9f9d-fbf074fe3f54,2024-07-22,Central India,Chandigarh,Apparel,Corporate,49200.65,,34,
879df5ee-3d1f-4470-8ac1-e4fe2c9a1b17,2024-06-30,North India,Patna,Electronics,Corporate,19333.31,4847.48,21,0.29
3ab077f8-1401-45a1-9ac5-b820e70c8509,2024-05-10,East India,Jaipur,Apparel,Corporate,8356.62,6789.29,35,0.15
4b2a8d1a-b6ae-4f83-86e3-d63488339471,2024-12-19,North India,Bhubaneswar,Groceries,Individual,37364.42,1520.78,41,0.2
2e3e74e9-f38c-46be-9bdc-624427abf546,2024-04-28,East India,Bhubaneswar,Home Appliances,Corporate,28925.55,-65.86,15,0.12
d0e45c30-cd55-4ae6-8cec-94268a8dfd60,2023-11-10,West India,Raipur,Apparel,Corporate,8735.06,8087.87,25,0.13
940acdd9-6064-4e00-b2af-29eec8fe7cf0,2023-08-16,North India,Nagpur,Books,Retail,5241.75,10739.14,30,0.1
e5f64083-3e24-4051-8284-4138a5bbb74b,2023-02-15,Central India,Chennai,Groceries,Individual,34865.28,18580.0,42,0.23
ad274c13-a6a2-43fa-bbe6-3de77fbf22d6,2023-12-23,North India,Pune,Electronics,Individual,44256.22,428.76,16,0.1
f6451185-bdd1-4dda-a7a7-f78fc9ac5d10,2024-03-12,Central India,Delhi,Apparel,Retail,20736.69,5067.12,35,0.08
41527bef-220d-47ca-8db4-d1f867e7d5e1,2023-05-14,East India,Indore,Home Appliances,Retail,2591.46,10238.2,23,0.16
e12382f2-7da4-4ebf-b48f-36bb6e17e9c1,2023-04-27,North India,Hyderabad,Books,Individual,34517.14,12910.88,28,0.08
7be0cc0b-db89-458e-8f28-f3982df7a208,2024-01-21,East India,Indore,Electronics,Retail,45850.73,6646.12,31,0.19
ae5783de-c6d1-4b96-813c-8345936f606e,2024-11-30,North India,Nagpur,Electronics,Individual,35860.46,16843.53,35,0.07
92c51c42-6b28-4c9e-90aa-1fd985faf9c3,2023-08-01,Central India,Bhopal,Groceries,Individual,45833.96,8773.41,11,0.22
af4dac47-542a-4a4c-a8fe-94d5f9f0adc8,2024-02-24,Central India,Chandigarh,Apparel,Corporate,19669.02,19240.71,11,0.07
94939cf5-8bad-4589-8d4f-753b478a683b,2024-10-15,Central India,Raipur,Groceries,Corporate,21299.72,16469.55,23,0.14
80a9513e-8336-4f82-aaef-4315bc28cde8,2023-09-26,North India,Patna,Apparel,Retail,38492.58,15437.89,11,0.11
cbf71265-f8fe-425f-acb6-4db078f26b01,2023-04-12,Central India,Guwahati,Books,Retail,37854.27,,1,
150721e3-9f87-4655-9d60-1aa1a70e49ec,2024-08-18,East India,Indore,Groceries,Retail,44724.22,10245.19,31,0.06
64d4bb79-9dd7-49e5-a9fd-297ffb459da8,2024-03-10,West India,Hyderabad,Apparel,Corporate,42844.62,15272.92,45,0.1
da0516f6-ad07-424c-953d-e50f19ff5b67,2023-10-05,Central India,Ahmedabad,Electronics,Individual,36820.32,5890.07,34,0.15
bff5e392-734e-4215-8b9e-26b825b1181b,2024-02-11,East India,Surat,Books,Individual,38874.32,1671.27,49,0.23
0d288cf7-a819-408a-ae64-1197e8467a70,2023-04-13,East India,Nagpur,Groceries,Individual,40533.95,7952.72,17,0.15
0358590e-3295-4386-9b66-f1e20a374a9c,2023-11-28,East India,Pune,Books,Corporate,15814.56,,46,
43edeaf2-bcbb-42b6-ad04-39bb81e538d3,2023-04-22,South India,Kolkata,Home Appliances,Retail,22793.0,8539.3,38,0.08
30a61567-832b-4676-b8df-b4f9119b2464,2024-12-03,South India,Kolkata,Books,Retail,12878.88,,21,
8b952393-4362-46b4-b7ae-eb7638e1b8af,2024-09-22,West India,Jaipur,Groceries,Retail,40124.1,3157.38,2,0.28
aeaca1b1-0f1a-42d7-853f-640fc3730d4c,2023-07-15,North India,Chennai,Home Appliances,Retail,45234.47,12191.79,27,0.11
cf8d4bb4-3785-4eb2-8d0a-b5706dd9edb2,2024-09-03,West India,Surat,Home Appliances,Retail,42694.69,-956.63,30,0.07
ba0c5f8e-5e2d-4005-8f29-a3c41725c49b,2024-08-12,Central India,Bangalore,Apparel,Corporate,17574.02,,24,
dd900ebb-0bf5-4fac-9c0e-51b30a2b4dd9,2024-07-27,South India,Bangalore,Groceries,Individual,24053.59,9584.11,25,0.27
825856f0-3ccd-420e-8df5-af09ebbf4c31,2025-01-03,Central India,Raipur,Home Appliances,Individual,6593.03,8364.42,10,0.08
eee3ba7c-4d38-4b31-b732-714fa070489d,2024-12-20,West India,Bangalore,Books,Corporate,31521.35,15762.67,13,0.1
6157e7c7-958c-4db8-8f9a-9613591f604e,2023-04-04,North India,Delhi,Apparel,Individual,43226.58,2083.6,17,0.02
40887f7c-49e4-4e3d-b342-eb2d74982191,2024-05-04,West India,Pune,Electronics,Corporate,28089.09,5987.51,14,0.05
10561856-8e76-44cb-a218-0853df6f59f4,2024-12-06,East India,Lucknow,Groceries,Corporate,36528.45,12730.8,36,0.11
db04f970-b80d-4e0f-a2d9-2c18cea1bb1a,2023-02-25,West India,Chandigarh,Electronics,Corporate,48318.07,,48,
e5069a45-22b0-45bd-aa35-64cb0977e1a2,2024-11-20,West India,Hyderabad,Books,Corporate,5068.55,7963.9,26,0.14
08e74080-3a25-4277-acba-2f879662d3a2,2024-05-11,East India,Chennai,Electronics,Individual,15627.16,5709.94,4,0.13
fd74ea3c-955c-4759-96e0-df766465826a,2023-06-27,North India,Pune,Books,Corporate,6899.32,16493.24,35,0.02
babed7ed-31a9-4088-b665-6a3741b1f12d,2023-10-19,South India,Bhubaneswar,Home Appliances,Corporate,21901.5,11850.63,8,0.1
a2665604-9b4f-440b-9bfc-3521656c4d3c,2024-03-28,Central India,Patna,Groceries,Individual,18650.34,,45,
5b9d0fb5-1fae-4aa2-ba9d-b6697418adbf,2023-07-05,Central India,Bhubaneswar,Books,Retail,46652.32,1757.82,2,0.14
684a883e-38f2-40b1-bc3d-0d617bbae5e2,2023-10-16,North India,Lucknow,Home Appliances,Retail,4304.1,3324.63,22,0.04
09f37d8a-bc25-4f0e-a544-c86cb09e7479,2023-05-04,North India,Hyderabad,Electronics,Individual,21035.6,15856.95,16,0.1
3e911bbd-f167-438e-a8e5-2fe32195673e,2023-02-03,West India,Jaipur,Groceries,Retail,37533.87,17463.37,18,0.25
bb891220-ceed-4ae7-8814-dff8917cbffe,2024-06-22,East India,Ahmedabad,Electronics,Retail,9286.13,13184.09,50,0.15
8e4f0f38-8d78-4f38-8a6d-a436d85a1550,2024-02-22,South India,Delhi,Electronics,Corporate,22329.59,18032.37,3,0.0
e71dd4e8-9e66-4758-a2d6-83c3f41cd853,2023-07-07,Central India,Hyderabad,Home Appliances,Retail,11607.13,10044.98,32,0.23
